Code commune,pct_voix_exp_2014,pct_voix_exp_2020,part_diplome_14,part_diplome_20,delta_pct_diplome,part_cadres_2014,part_cadres_2020,delta_cadres,pop2014,pop2020,delta_pop,MED13,MED19
66136,0.0,0.0,0.1782222427448159,0.20335132476042853,0.02512908201561262,0.0434329356408962,0.0432789075615481,-0.00015402807934810497,120605.0,118031.99999999996,-2573.0000000000437,15785.7142857143,16730
66141,82.66,36.76,0.12679798857296112,0.14058964524087209,0.013791656667910962,0.03347320128194571,0.03837063991801509,0.004897438636069382,8519.0,10334.0,1815.0,17797.3333333333,18740
66180,0.0,0.0,0.12678936605316973,0.15058423230164375,0.023794866248474017,0.027656052195929495,0.025624524410599325,-0.0020315277853301707,10269.0,10052.999999999987,-216.00000000001273,18455.0,20100
66222,0.0,0.0,0.18824404761904762,0.22208678020010866,0.03384273258106105,0.022321428571428572,0.013779224314296337,-0.008542204257132235,1344.0,1447.0,103.0,17780.0,19730
67309,64.9,52.49,0.2798987555368066,0.31173030707167076,0.031831551534864166,0.11179076144273362,0.10142881904767155,-0.010361942395062065,4791.999999999996,4911.0,119.00000000000364,25181.0,26300
67313,0.0,36.39,0.1590828198249771,0.1877363143185928,0.028653494493615705,0.03530511151571164,0.06246917639322703,0.02716406487751539,5895.000000000003,6083.0,187.99999999999727,19703.8095238095,21110
67365,62.02,34.38,0.20097758524194187,0.23071053391759982,0.029732948675657955,0.07707596423837551,0.07889078255553682,0.001814818317161307,11996.999999999998,12984.999999999996,987.9999999999982,20362.0,21160
67462,48.61,19.93,0.19084597387029253,0.23435331044769409,0.04350733657740155,0.057393319395707396,0.06999734329747662,0.01260402390176922,19546.0,19279.000000000004,-266.99999999999636,19737.3913043478,21380
67482,46.96,65.03999999999999,0.2515934230492942,0.2859209418800856,0.03432751883079138,0.10847572532460176,0.11842195792496674,0.00994623260036498,276169.99999999994,290576.0,14406.000000000058,18254.0,19220
67544,39.16,0.0,0.18588494615108758,0.1969975979020949,0.011112651751007313,0.06216097988106388,0.06245763696944567,0.0002966570883817937,7737.999999999997,7492.000000000005,-245.99999999999272,20463.3333333333,21860
68112,49.79,39.41,0.16717160499045525,0.19869831772713456,0.03152671273667931,0.0488737661884758,0.050125684492414835,0.0012519183039390314,11297.0,10988.0,-309.0,18690.6666666667,20170
68224,36.67,27.23,0.14495672561042527,0.16869354427368416,0.023736818663258885,0.045102543002493285,0.04874964736186627,0.003647104359372988,111167.0,108038.0,-3129.0,15444.2857142857,16100
68271,0.0,0.0,0.2616412759340267,0.30954914197781447,0.04790786604378777,0.0932847769871013,0.10646819054370942,0.013183413556608112,12102.000000000002,12258.0,155.99999999999818,23858.7333333333,24800
69027,20.5,16.31,0.23099197648301312,0.28604664094765175,0.055054664464638636,0.09343179137861007,0.11565494156356991,0.022223150184959836,11381.0,12403.00000000001,1022.0000000000091,23433.3333333333,25250
69028,21.41,0.0,0.28284452046025477,0.30544415834349087,0.0225996378832361,0.11525137868618227,0.10833023891845454,-0.0069211397677277214,5866.000000000009,6589.0,722.9999999999909,26644.0,28110
69029,55.44,48.77,0.21403210263574526,0.24345305020556618,0.029420947569820916,0.07870742646042081,0.0941518687132633,0.015444442252842486,39283.0,42441.99999999999,3158.9999999999927,19401.5,20920
69044,0.0,0.0,0.3887329591018444,0.45058388071279115,0.06185092161094674,0.17381716118684842,0.18215795315028777,0.008340791963439342,4988.0,5237.0,249.0,33312.0,35440
69063,0.0,0.0,0.3776575821917638,0.4040017985611511,0.026344216369387274,0.17075463819427392,0.17535971223021582,0.004605074035941903,3961.0,4448.0,487.0,31295.8333333333,33490
69069,29.49,30.18,0.25796292708364527,0.2918948991595812,0.03393197207593596,0.11445444759291071,0.11520157135692684,0.0007471237640161305,10791.000000000033,11453.0,661.9999999999673,24289.3333333333,25770
