COM,score_gauche_2014,score_gauche_2020,score_gauche_pres_2017,score_gauche_pres_2022,delta_score_gauche_pres,delta_score_gauche_municipales,pop_2014,pop_2017,pop_2020,pop_2022,log_pop_2014,log_pop_2020,log_pop_2017,log_pop_2022,croissance_pop_14_20,croissance_pop_17_22,pct_sup_2014,pct_sup_2017,pct_sup_2020,pct_sup_2022,delta_pct_diplome_17_22,delta_pct_diplome_14_20,pct_cadres_2014,pct_cadres_2017,pct_cadres_2020,pct_cadres_2022,delta_pct_cadres_17_22,delta_pct_cadres_14_20,med_2013,med_2019,med_2016,log_med_16,log_med_13,log_med_19
02173,21.26,0.0,25.83,25.619999999999997,-0.21000000000000085,-21.26,11896.999999999998,11878.0,11437.99999999999,11456.0,9.384041546476526,9.344696424475261,9.382443228575806,9.346268889200427,-0.039345122001265054,-0.036174339375378395,0.11387851841428621,0.12139631779611981,0.1390941239186015,0.1410055624779533,0.019609244681833476,0.025215605504315272,0.028223800945132105,0.03276491461445558,0.03388728600502466,0.03372952432166368,0.0009646097072080959,0.005663485059892552,16356.6666666667,17730.0,16534.666666666668,9.713214465954554,9.702390840415841,9.783013399068254
02340,49.14,0.0,32.980000000000004,28.88,-4.100000000000005,-49.14,5342.999999999986,5276.0,5216.0,5197.00000000001,8.58354257195777,8.559486103606488,8.570923513837204,8.555836815008444,-0.02405646835128117,-0.015086698828760348,0.10371441567058617,0.10409427380781976,0.1267254601226994,0.1268886957032501,0.022794421895430336,0.023011044452113216,0.022524441192676575,0.022486387036321814,0.025881901840490797,0.024968251858653385,0.002481864822331571,0.003357460647814222,18333.8461538462,19710.0,18804.285714285717,9.84184008636414,9.816504147183263,9.888881400146765
02722,40.34,0.0,25.150000000000002,28.59,3.4399999999999977,-40.34,28290.000000000007,28530.00000000001,28888.0,28666.999999999978,10.250263664295613,10.271181562957294,10.258711444207545,10.263501914406907,0.020917898661680923,0.0047904701993619625,0.1482413214679991,0.15281741239902272,0.16071576141107982,0.17557312704217268,0.02275571464314996,0.012474439943080728,0.042102166858410776,0.043944767980916385,0.047421840016406126,0.05373150695202987,0.009786738971113484,0.00531967315799535,16438.0,17600.0,16648.0,9.720045368073471,9.707351006708445,9.775654181026242
02738,0.0,81.84,32.87,29.64,-3.229999999999997,81.84,13741.999999999998,13456.0,13504.00000000001,13261.000000000011,9.528212115591021,9.510741216835738,9.507180382212729,9.4925826756776,-0.01747089875528296,-0.014597706535129262,0.08694362374503875,0.09972805629223455,0.09565517828436097,0.09634454231177174,-0.003383513980462813,0.008711554539322222,0.014532274768662637,0.019305533816922467,0.019165213953375164,0.02211580724570134,0.002810273428778872,0.004632939184712527,16372.7777777778,17920.0,16986.923076923078,9.740199096259325,9.703375343066948,9.793672686528922
03001,80.49,0.0,21.49,22.0,0.5100000000000016,-80.49,2847.0,2931.0,2899.0,2927.0,7.954021087278037,7.972121128921655,7.983098940710892,7.9817332866918855,0.018100041643617892,-0.00136565401900679,0.17043313354788764,0.1704270682072395,0.2045532942393929,0.20516641187924395,0.03473934367200446,0.03412016069150525,0.05336795090893457,0.05339260224928386,0.05174197999310107,0.05002209390075777,-0.003370508348526091,-0.0016259709158335037,20327.5,21810.0,20483.33333333333,9.927366826326072,9.919729928081992,9.990123859195675
03082,41.88,0.0,34.81,30.689999999999998,-4.1200000000000045,-41.88,6395.000000000014,6238.99999999999,6100.00000000001,6018.0,8.763271714012944,8.716044050161404,8.738575192110785,8.70251025718999,-0.047227663851540314,-0.036064934920794656,0.10094168006492554,0.10088540478949558,0.10717075096096929,0.10717846460618145,0.006293059816685875,0.006229070896043742,0.01677093084571478,0.016803458973482812,0.017468573538779855,0.017422136321411215,0.0006186773479284029,0.0006976426930650759,18230.6666666667,19610.0,18638.666666666668,9.83299355492291,9.810860436760864,9.883794919190391
03095,47.46,0.0,26.55,28.15,1.5999999999999979,-47.46,13386.0,12660.999999999989,12677.0,13328.999999999989,9.501964663660587,9.447544606938727,9.446281681520253,9.497697391604017,-0.05442005672185957,0.051415710083764665,0.13565709986329536,0.1543157580253044,0.1686940906074592,0.1851338497214873,0.03081809169618291,0.03303699074416386,0.03499292411644713,0.03379502928213542,0.036700720474869726,0.041961739973725466,0.008166710691590043,0.0017077963584225947,18410.6666666667,19880.0,19054.0,9.855032332266724,9.820685485774993,9.897469480210566
03103,69.1,0.0,19.34,24.240000000000002,4.900000000000002,-69.1,1076.0,1069.0,1046.0,1011.0,6.98100574072173,6.952728644624869,6.974478911025045,6.918695219020472,-0.028277096096861243,-0.05578369200457356,0.11566577407564435,0.11569037185667465,0.10526842601356816,0.10484668644906034,-0.010843685407614309,-0.010397348062076192,0.018817212134125613,0.0187942608706058,0.02487607339582581,0.02459137334623007,0.005797112475624269,0.006058861261700198,17542.0,18210.0,17437.333333333332,9.766368780573002,9.772353284511327,9.809726172721653
03185,0.0,42.54,32.199999999999996,33.05,0.8500000000000014,42.54,37289.0,35653.00000000001,33822.000000000015,33316.99999999999,10.526453655972313,10.428866757309631,10.481588573774557,10.413823056212888,-0.09758689866268178,-0.0677655175616696,0.13922873902597396,0.15440582692968893,0.15921445093742762,0.16232744320221631,0.007921616272527382,0.019985711911453652,0.03909861328612367,0.04197529887269054,0.04451438774985075,0.0469849870453985,0.005009688172707964,0.005415774463727083,17684.6666666667,18940.0,18011.0,9.798737961337057,9.780453253097045,9.84903136674007
03190,0.0,21.04,28.27,30.269999999999996,1.9999999999999964,21.04,19762.0,19664.0,19444.00000000002,19343.999999999978,9.891516180754907,9.875293818165346,9.886544831805816,9.870137572854572,-0.016222362589561,-0.01640725895124362,0.17589573799390593,0.19308556621622358,0.19641894849959327,0.2021665357239896,0.009080969507766018,0.02052321050568734,0.050341445037705754,0.053885295094939806,0.05079925284214312,0.05118398072085335,-0.0027013143740864526,0.00045780780443736846,17680.5,19060.0,18203.888888888887,9.809390525453265,9.780217616334733,9.855347177208193
03275,35.57,0.0,29.169999999999998,30.169999999999998,1.0,-35.57,1865.0,1828.00000000001,1736.0,1717.0,7.5310163320779155,7.459338895220296,7.510977752014101,7.448333860897476,-0.07167743685761963,-0.06264389111662538,0.14959785522788205,0.16853931471633157,0.1682506291427456,0.1681782441485487,-0.0003610705677828674,0.018652773914863557,0.03485254691689008,0.03153440364322751,0.031420945692987444,0.028497878425239605,-0.0030365252179879038,-0.003431601223902639,18619.5,20240.0,18788.33333333333,9.840991388810522,9.831964697624112,9.915416123401402
03297,46.48,0.0,26.73,25.060000000000002,-1.6699999999999982,-46.48,1635.0000000000068,1564.0,1514.0,1468.0,7.3993980833313575,7.322510433997394,7.355001921105257,7.291656209174461,-0.07688764933396364,-0.06334571193079608,0.11670810154300984,0.11709750891426324,0.15032022737128056,0.15122615803814715,0.034128649123883914,0.03361212582827072,0.02220638099345673,0.022398354099780114,0.027219853293578466,0.027188721715436584,0.0047903676156564705,0.0050134723001217345,17956.6666666667,19880.0,18454.0,9.8230364281385,9.795716727006472,9.897469480210566
03321,42.62,0.0,33.31,34.16,0.8499999999999943,-42.62,13068.999999999998,13088.000000000002,12701.000000000005,12669.999999999996,9.477998292597036,9.44943600950432,9.479451058842528,9.446992273315184,-0.028562283092716356,-0.0324587855273446,0.1689559528643403,0.18532311167589796,0.1891544151898919,0.20275472578420692,0.017431614108308957,0.020198462325551614,0.04063356031794838,0.04332220721620449,0.046193143907182016,0.054127449647288,0.010805242431083509,0.005559583589233634,20939.0,22290.0,21286.083333333336,9.965808773529591,9.949368727792317,10.011893426379915
04049,0.0,60.8,33.63,37.4,3.769999999999996,60.8,5209.999999999991,5139.0,5063.0,5095.0,8.558335134747411,8.529714471969909,8.54461378699223,8.536014945656826,-0.028620662777502304,-0.008598841335404117,0.13404056970976744,0.14925082700914574,0.1499280051552743,0.18347390582708284,0.0342230788179371,0.01588743544550686,0.04068112997824756,0.03599922163845106,0.036004341648608634,0.030367651130610455,-0.005631570507840605,-0.004676788329638928,18847.0,20180.0,19041.33333333333,9.854367333904714,9.844109029016629,9.9124472939076
04070,46.98,11.93,30.25,35.6,5.350000000000001,-35.05,16304.000000000004,16459.999999999993,16863.99999999999,17694.000000000004,9.699165755462506,9.732936451341088,9.70868847423106,9.780980878043332,0.03377069587858195,0.07229240381227164,0.1915243744238446,0.2088956831925492,0.21940337696967877,0.22136860340008135,0.012472920207532157,0.02787900254583417,0.04649849356389768,0.050787865777031024,0.04573083960697434,0.04586627355178426,-0.004921592225246761,-0.0007676539569233393,18928.3870967742,20390.0,19489.0,9.877605482822025,9.848418037022055,9.922799863568502
04088,0.0,46.81,33.98,43.19,9.21,46.81,4910.0,5018.0,5115.0,5142.0,8.499029220788566,8.539932678385727,8.520786726926367,8.545197387825835,0.0409034575971603,0.024410660899468084,0.22606924643584522,0.25899310399668574,0.25846624508578375,0.25872262846193933,-0.00027047553474640607,0.03239699864993853,0.03767820773930754,0.05858114533828916,0.058608757492316914,0.059697049789453324,0.0011159044511641625,0.020930549753009377,18159.7619047619,19390.0,18697.777777777777,9.836159960368239,9.806963541098074,9.872512748236698
04096,63.87,0.0,29.39,34.85,5.460000000000001,-63.87,1134.0,1130.0,1137.0,1142.0,7.033506484287697,7.036148493750536,7.029972911706386,7.040536390215956,0.002642009462839212,0.010563478509570068,0.1984126984126984,0.2268598474838174,0.22713926013695232,0.2273264001558499,0.0004665526720324942,0.02872656172425392,0.03968253968253968,0.052897355132243896,0.053073829786644856,0.052950792660004554,5.343752776065802e-05,0.013391290104105176,18593.3333333333,20290.0,18931.42857142857,9.848578707358518,9.830558372513368,9.91788343281986
04112,0.0,26.41,29.12,32.730000000000004,3.610000000000003,26.41,21941.000000000004,22332.999999999978,23018.000000000004,22806.999999999985,9.99611231164195,10.044031797528437,10.013820684220473,10.03482278536615,0.04791948588648687,0.021002101145676022,0.22419697348198092,0.23084938843150205,0.2368785981502046,0.25966060243378497,0.028811214002282926,0.012681624668223673,0.07124464614646468,0.07180178528539433,0.0728102162070874,0.0849575971570967,0.01315581187170238,0.0015655700606227174,18684.6666666667,20060.0,19444.0,9.875293818165346,9.835458502138659,9.906483061515926
04116,85.47,0.0,32.88,33.57,0.6899999999999977,-85.47,3628.999999999989,3735.0,3766.0,3992.0,8.196712407213067,8.233768709217097,8.225503097566918,8.292047637431354,0.03705630200403043,0.0665445398644362,0.13813397620151635,0.16278447121820616,0.1636292258261572,0.18526456163340382,0.022480090415197662,0.025495249624640837,0.03937930681193239,0.022757697456492636,0.022737572254006876,0.04364006599074249,0.02088236853424985,-0.016641734557925517,18282.2222222222,19840.0,18803.33333333333,9.841789438065911,9.8136844033867,9.895455380838865
04143,22.88,31.19,23.39,26.729999999999997,3.3399999999999963,8.310000000000002,5792.0,5882.0,5920.0,6042.0,8.664232934065552,8.68609172787805,8.67965211911394,8.706490361946617,0.021858793812498334,0.02683824283267633,0.18753567161779888,0.18727928854646228,0.21615985061320775,0.2168156239655743,0.02953633541911202,0.028624178995408867,0.06100497791859295,0.06064622285099881,0.048919526619755745,0.04974627777379659,-0.010899945077202225,-0.012085451298837202,19953.0,22120.0,20787.0,9.94208307029549,9.90113478695253,10.004237455636272
04149,56.85,0.0,29.28,32.400000000000006,3.1200000000000045,-56.85,2829.0,2858.0,2801.0,2796.0,7.947678571301568,7.937731775260109,7.957877358489813,7.935945103353701,-0.00994679604145876,-0.021932255136111856,0.15873922975954796,0.15940601627473186,0.19278828989646554,0.1935258779610998,0.034119861686367936,0.03404906013691758,0.026315596923776143,0.026391291722457695,0.03034630489111032,0.028580729425944064,0.002189437703486369,0.004030707967334176,19332.2222222222,20620.0,20062.777777777777,9.906621525397844,9.869528527944542,9.934016757570951
04152,44.19,0.0,22.62,26.35,3.7300000000000004,-44.19,3690.0,3816.0,3936.0,3943.0,8.213381737034572,8.277920258172143,8.246958032568177,8.279697133877628,0.06453852113757108,0.0327391013094509,0.2912684591278469,0.31773778920308465,0.3180219698374121,0.3515114139264552,0.03377362472337053,0.02675351070956522,0.09082772855351282,0.10154241645244236,0.10146276383800584,0.1034471808541022,0.0019047644016598475,0.010635035284493027,24522.7777777778,26410.0,25486.0,10.145884560772224,10.107357669840022,10.181498005291179
04160,62.09,0.0,38.2,42.6,4.399999999999999,-62.09,1589.0,1675.0,1697.0,1730.0,7.370860166536716,7.436617265234227,7.423568444259167,7.455876687491824,0.06575709869751023,0.032308243232657574,0.24633774251728024,0.2465266117812991,0.28408442123790456,0.2861271676300578,0.03960055584875871,0.037746678720624316,0.05150920302932135,0.051337101625125496,0.06643292976535474,0.06655150912553295,0.015214407500407458,0.014923726736033392,18646.6666666667,20750.0,19504.444444444445,9.87839763880989,9.833422678087842,9.940301525658844
04166,47.81,0.0,28.11,26.89,-1.2199999999999989,-47.81,1825.0,1856.0,1661.0,1625.0,7.509335266016592,7.415175109613295,7.526178913346146,7.393263094763838,-0.094160156403297,-0.13291581858230828,0.13529322300459337,0.13526551609148632,0.17760385310054183,0.17843503985956746,0.04316952376808114,0.04231063009594846,0.035548386070163494,0.035590174939508404,0.018061408789885613,0.020316226650003447,-0.015273948289504957,-0.01748697728027788,17506.3333333333,19400.0,17456.0,9.767438708072852,9.770317999201776,9.87302834505142
04230,35.83,0.0,25.28,29.55,4.27,-35.83,3205.999999999989,3204.0,3158.0,3151.0,8.072779333169494,8.057694194815587,8.07215530818825,8.055475141757274,-0.015085138353907013,-0.016680166430976584,0.194008531783646,0.19417056732404434,0.25047498416719444,0.2511636271641536,0.056993059840109245,0.05646645238354844,0.05047110689742021,0.05052749648418789,0.06966434452184928,0.07249986649420406,0.021972370010016173,0.019193237624429066,19361.3333333333,21270.0,19932.833333333336,9.900123567343975,9.871033228982517,9.965052908194282
05023,52.72,20.28,35.27,40.4,5.1299999999999955,-32.44,12392.0,11625.000000000002,10779.999999999996,10748.000000000007,9.424806382096705,9.285447844462988,9.360913230455557,9.282474969735382,-0.13935853763371675,-0.07843826072017457,0.21968330095391092,0.23543349441741826,0.27044706075014874,0.2995602961139725,0.06412680169655424,0.05076375979623782,0.03972344992998295,0.04833565776889008,0.05151825382639305,0.05572689050302096,0.007391232734130879,0.011794803896410098,18886.0,20490.0,19487.0,9.877502855564135,9.846176185823014,9.927692241232945
05061,35.41,0.0,27.35,33.12,5.769999999999996,-35.41,40225.00000000001,40895.0,40111.0,40656.0,10.602243971860585,10.599405889891859,10.618763085169075,10.612901705559945,-0.002838081968725703,-0.005861379609129358,0.20577011682483975,0.2340620040094276,0.24971989710646192,0.261146412824709,0.02708440881528143,0.043949780281622164,0.050694265845776104,0.05565736759268113,0.0548896027734839,0.05894356182834256,0.003286194235661427,0.004195336927707793,19357.3684210526,21330.0,20381.2,9.922368186299416,9.870828422926792,9.967869811465397
05070,24.16,0.0,28.95,30.02,1.0700000000000003,-24.16,3480.0,3511.0,3579.0,3566.0,8.15478757276852,8.182838710766026,8.163656176168432,8.179199798423086,0.02805113799750636,0.01554362225465411,0.17909416240320827,0.14208378349648731,0.1411101362591928,0.16505756193950138,0.02297377844301407,-0.03798402614401547,0.03756703885293175,0.031121222662094272,0.030773488266871752,0.029042422884030847,-0.0020787997780634254,-0.006793550586059998,18434.0,19740.0,19188.69565217392,9.862076616507922,9.82195206455361,9.890402312987472
05166,70.36,0.0,29.66,36.489999999999995,6.829999999999995,-70.36,1252.0,1287.0,1292.0,1303.0,7.132497551660044,7.163946684342547,7.160069207596127,7.172424577124845,0.03144913268250349,0.012355369528718185,0.15602758573665954,0.156599875031859,0.19940253251444234,0.20107444359171142,0.044474568559852434,0.04337494677778281,0.030896551631021722,0.030892199379711265,0.04224537543004899,0.042417875520551575,0.01152567614084031,0.011348823799027269,17812.0,19710.0,18446.0,9.822602823795664,9.787627666441592,9.888881400146765
