COM,pop_2020,cadres_nb_2020,pop_2014,cadres_nb_2014,sup_nb_2020,sup_nb_2014,med_2019,med_2013,croissance_pop,pct_sup_2020,pct_sup_2014,delta_pct_diplome,pct_cadres_2020,pct_cadres_2014,delta_pct_cadres,log_med_13,log_med_19,score_gauche_2014,score_gauche_2020,delta_score_gauche
57332,-0.318915477271834,-0.323990068608796,-0.2967014712137564,-0.31252808033432383,-0.34403251199951435,-0.33690839945999307,-0.9672088686878147,-1.002323734715087,-1.1331905427137834,-1.3777072161911272,-1.3871024186848508,-0.574041892766552,-1.0907369061825511,-0.9329760397903352,-0.84467336050893,-1.096720686411009,-1.0378564787665638,-1.0500558821609343,-0.7460139829843723,0.16299472639087506
57336,-0.35324316919917115,-0.333012272101099,-0.3435657260663304,-0.3397111588225647,-0.3626673192165339,-0.3572847933377737,-0.7970700238466482,-0.7616312796454972,-0.6824762257215453,-1.5042876546414328,-1.4611897133166345,-0.8504460646559164,-1.1517056421847733,-1.1917253787081528,-0.1722602348156989,-0.7943632524499606,-0.8278378524196877,0.2168518460448989,-0.7460139829843723,-0.6253706942476263
57443,-0.3134294629544745,-0.2793051043638374,-0.330285301573307,-0.2617739205822808,-0.28711619896061524,-0.29449422090315736,0.32757657764580844,0.2476505772700088,0.7781777006341939,-0.3121611387693187,-0.28146539736335774,-0.26766238746323967,-0.4840188735296659,-0.09350447106709735,-1.4912220486940397,0.34029142100236043,0.4161612698322236,0.26443341873782017,-0.7460139829843723,-0.6549795329464156
57447,-0.2006613908754178,-0.10057182411024139,-0.19611640149466672,-0.07791367433552748,-0.11215749577510936,-0.10367088858061228,1.2532472419511382,1.3671332571620203,-0.15546904080816815,0.9608966025524657,0.9680741318049048,0.3977527988928369,0.7426804441748206,0.8730776555828879,-0.25322788741548746,1.4043112632621721,1.2911682893682601,-1.0129190449371908,-0.13194095058555838,0.54357662868995
57463,3.3363741558432016,2.5241122164967016,3.3909628667700566,2.4965879129487987,2.9896460155323967,2.9638411362225074,-0.5490710296713885,-0.4796780772475441,-0.04919149520198232,0.6134174838326233,0.5820853533321767,0.40446468681009146,0.5919209127518211,0.4825371987584604,0.5411833773153105,-0.45708132806234386,-0.5330208706672737,0.22420184507876473,0.8739377733259155,0.43501088679438854
57474,-0.3373305194833214,-0.28535512811663355,-0.32818839244283027,-0.2969709752784367,-0.2991640977579591,-0.29619130173004005,-0.26646752468097634,-0.16860090205566897,-0.5884438038955676,-0.2329979736210356,-0.3425423244152931,0.3554524851481802,-0.43986118501131993,-0.6109788741336692,0.47701034074127985,-0.10408834894320916,-0.21213407881979296,0.14296501365182576,-0.7460139829843723,-0.579392741471457
57491,-0.2844594575242077,-0.31632849786719647,-0.26308435658229334,-0.3157671423713457,-0.3368848062691531,-0.32233918742574447,-0.9412554855764503,-0.8405095988975534,-0.9285801975332935,-1.4849010726000156,-1.3510691863216968,-1.222158538061766,-1.0643308684874107,-1.0479021075677304,-0.34523820396563354,-0.8919188293459868,-1.0053918396035753,-1.447729514098521,1.4715329962685895,1.8682712576284761
57498,-0.43704123584796056,-0.3252893880237644,-0.4384591852884099,-0.33574039098687525,-0.3689925154150001,-0.37017578777754656,0.9706437369607259,0.8564386437180743,-0.16908995550094086,-0.3581948304127047,-0.5577685435144037,0.6770993294255295,-0.4877931445347889,-0.6577264021785375,0.45991408317972815,0.9402606450822345,1.0359211387644303,0.3665597211031151,-0.7460139829843723,-0.7185302111291836
57508,-0.37810668438018635,-0.3329869807020946,-0.3627374666878382,-0.32468555206746513,-0.3544861434707197,-0.3539318416353995,-0.5894429589557331,-0.44957544753118794,-1.1819148491489133,-1.0205621557183315,-1.2194326945878138,0.37923210610220115,-1.0820675036645195,-0.8882738061829385,-0.9678373304879625,-0.42207793652963466,-0.5801404672920875,2.4206910300414277,-0.7460139829843723,-1.9967654427598525
57556,-0.42138524177268905,-0.33045829442212443,-0.42138435379737976,-0.34118167275162664,-0.375125343416591,-0.3689221499397087,-0.3933507310032022,-0.4411355798034037,-0.2688624445999403,-1.0176165366814653,-0.8845083958049484,-1.0110658603698142,-0.8052987900107753,-0.9554047720627227,0.30493285078351196,-0.412297567992275,-0.35431107050027416,-0.7684348665475461,-0.7460139829843723,-0.012251083143423824
57602,-0.44326513513198246,-0.29838859327576767,-0.4421204551987672,-0.2852598264996733,-0.34340382004751113,-0.33089534610150184,2.0116627706498975,1.6219721861396115,-0.5165676421967267,1.1884883613310524,1.4269736387890462,-0.4705224209191596,0.5988327192515752,1.1048512454178603,-1.6005221205871805,1.6241174914819303,1.9317383970917912,0.5650096950174943,-0.7460139829843723,-0.8420207335070616
57630,-0.12632750097295092,-0.21840743483999117,-0.11240645763513345,-0.22112235165595107,-0.19796302949478228,-0.20740434129391888,-0.8345582438963968,-0.7394659892848106,-0.34276072379463146,-0.6526027551341538,-0.7887860009950194,0.28028972843399935,-0.5461044291204608,-0.5920987906922648,0.01242942281212922,-0.7672093729115385,-0.873551909414004,-0.034595489324197745,-0.7460139829843723,-0.4689012214491451
57647,-0.38664048442941223,-0.33042458091166865,-0.3798788667226926,-0.32941756131913097,-0.35628967353361896,-0.35268100391283236,-0.3731647663610299,-0.1978534575109419,-0.6649959971136434,-0.9518924484585637,-0.9963581284682773,-0.2374368315638473,-0.9974442710870729,-0.9005063095796298,-0.6075688846172783,-0.1364828862351678,-0.33148955477515696,1.2238017136845276,-0.7460139829843723,-1.2519707522390824
57668,-0.47967815413901765,-0.3432868561923658,-0.47513845293580764,-0.3452993158493123,-0.3988534638673642,-0.39590786743445194,-0.11651464448198212,-0.135848040819413,-1.7818569669268263,-0.5998397589385446,-0.9354182453009409,1.1396202452887685,-0.6453029561348288,-0.5291892466258903,-0.5790708251692276,-0.06800689229660524,-0.047900112851987864,0.06250186633371489,-0.7460139829843723,-0.5293225101759431
57672,0.8074178014056926,0.6428922078728954,0.8435178316872527,0.6654024923493895,0.8570181046659812,0.8938918041854164,0.3737159253993451,0.2983898934944061,-0.19775269987893562,0.9311899088725173,0.9590633722406243,0.29777132537338225,0.6079683134515351,0.5432152272538059,0.3900679910020584,0.392452059394432,0.4625853149729121,0.3124018334851556,0.23826050186238482,-0.0377676433228685
57757,0.034916405220317005,0.00701304168024206,0.006917657170602689,-0.06970754483900378,0.03162139945561115,-0.01481778725076128,0.33046028688040446,0.2718375739273122,0.5626239269461333,0.34497919000813226,0.18052644014897645,0.8429658529163845,0.32611501809743354,-0.012804901181407235,1.2687779871755536,0.36520783204224916,0.4190721999426384,-1.447729514098521,-0.16379804886742885,0.7932056183699884
58059,-0.3703107692976229,-0.3099213890845433,-0.35721227755038987,-0.31857745485376016,-0.3398183624694142,-0.3143810176186614,-0.5317687742638123,-0.45107557858017633,-0.9804574815702997,-0.7270970741844618,-0.34137864742215107,-1.9406198095115759,-0.6656204255979246,-0.8081526161817136,0.31634941482959267,-0.4238178643510814,-0.5129275943869419,-1.447729514098521,2.915721451713385,2.8176798741164912
