COM;P20_POP;Delta_Cadres;Delta_Diplomes;MED19;MED13
16237;222,0;2,192982456140351;5,617285859273398;20880,0;19397,5
16239;136,0;-3,7037037037037033;8,94620486366984;20500,0;15139,2
16241;207,0;-6,524547803617564;4,186390532544344;23000,0;20841,3333333333
16242;1381,0;0,36894273127753296;3,493404206259635;19090,0;16936,8
16243;1047,0;1,1243785560652921;4,416957167351004;23030,0;21178,0
16244;2314,0;0,5796784679997886;1,8930586417901232;20640,0;19105,7142857143
16245;918,0;3,362887961976614;4,5277493865180105;19130,0;17346,0
16246;256,0;1,0981049212224745;4,456954375358977;20380,0;16584,0
16248;150,0;0,0;0,1175406871609308;20170,0;19365,0
16249;385,0;-1,4285714285714286;-5,036209408151851;15050,0;14480,0
16250;216,0;2,4390243902439024;0,6830907054871229;18700,0;17534,5
16251;250,0;-2,8634934465013124;-4,47400957113998;18720,0;17419,0
16252;151,0;3,541666666666689;-6,657198650807739;22930,0;19883,3333333333
16253;362,0;4,917558294285309;3,010069540892271;18520,0;17069,5833333333
16254;217,0;-2,5;3,1119777754033606;17670,0;16457,4285714286
16255;139,0;0,0;-1,7820140903438997;18140,0;15752,5
16256;244,0;0,0;-23,374967719596498;18780,0;16425,7142857143
16258;494,0;2,5316455696202533;2,637036012995093;20010,0;18985,0
16260;273,0;6,819794388071267;2,087197091994554;19340,0;17559,0
16261;479,0;3,7543455257095104;5,563328593425849;20790,0;18738,8888888889
16263;396,0;-1,064240522210088;-0,9694786327186442;22350,0;19810,8333333333
16264;320,0;1,731247047194579;-2,629813766705368;17980,0;15245,3333333333
16268;214,0;3,2258064516129115;3,123688927876728;19840,0;18055,0
16269;902,0;0,6062319204636344;1,0041129483612607;22210,0;20960,7142857143
16270;340,0;-2,272727272727273;1,1077077572038334;18640,0;16090,6666666667
16271;2382,0;-0,7990534754362848;7,085381302777364;26420,0;25046,1904761905
16272;555,0;2,7428944671516025;0,5540322101989794;21660,0;18652,6666666667
16273;121,0;0,9157509157509112;3,697478991596613;18980,0;18476,0
16275;177,0;0,6249999999999978;6,164383561643881;19480,0;16579,3333333333
16276;741,0;-1,4385956303693244;1,0321967094234985;21320,0;19574,0
16277;589,0;5,821348219167591;1,0988936949921442;23210,0;20222,6086956522
16279;225,0;-2,242152466367713;9,558974452944984;22020,0;19098,6666666667
16280;2007,0;2,4969494794025335;3,0929409372298178;21250,0;20183,6
16281;3984,0;1,6317872893391727;3,256754055904473;19870,0;17988,3333333333
16282;533,0;0,03894062730060721;2,5191715142764437;20950,0;18927,0
16283;570,0;3,039127261512986;6,669195320767521;21490,0;18340,4761904762
16284;120,0;0,0;1,259227095093351;19940,0;19276,9565217391
16285;406,0;5,966386554621849;-0,5986164541894503;19860,0;18706,6666666667
16286;2940,0;-0,23598637573124215;4,176444110475787;20050,0;19071,8333333333
16287;4295,0;0,9394034985723887;2,5698983523407293;22140,0;20500,9523809524
16289;299,0;5,396476794720216;6,828461834025564;16640,0;15553,3333333333
16290;239,0;7,3894847888431;5,327059931736564;19960,0;17857,5
16291;7364,0;2,223050021298529;5,251490180994143;21570,0;20133,3333333333
16292;3370,0;2,1341913043889917;1,9864126941227873;18710,0;17321,25
16293;491,0;-0,26889850463803366;1,80532460530452;20930,0;19131,6666666667
16295;1322,0;3,8185935471358428;4,955179242947935;20810,0;19132,0
16297;327,0;-2,8551909416426353;2,718952407772452;23710,0;22936,5
16298;357,0;-13,432835820895525;7,3141379925120305;22170,0;20132,2222222222
16300;1318,0;2,629495405705624;6,096844048480698;20420,0;17957,3913043478
16301;226,0;2,3569580572603552;-2,3344386254531564;22000,0;19670,0
16302;217,0;2,777777777777784;8,867850098619392;19370,0;16920,1666666667
16303;406,0;-1,1268228015908077;5,407766990291259;22570,0;20565,2
16304;965,0;-2,194697318640932;7,189215694993049;27800,0;24629,3333333333
16306;314,0;-5,052015803447857;7,824769110805059;18610,0;17130,5
16307;327,0;-3,0974918471503514;0,7579297898200608;20380,0;19002,0
16308;1047,0;-0,679419451737058;2,2786679307157094;18310,0;16932,4
16310;215,0;3,6659446903408344;3,889597756928268;17840,0;17062,0
16312;821,0;-2,2816284997273764;0,3533771828266694;21100,0;19110,2222222222
16315;105,0;-15,0;4,759225922592265;20520,0;20039,5
16316;386,0;4,468670135651527;3,1505029021619535;21860,0;20680,3333333333
16317;436,0;8,463002371398716;7,352802731315467;19450,0;18810,5555555556
16318;364,0;0,0;13,78262096037938;19920,0;17385,5
16320;895,0;2,9385101165961114;1,3778000467999867;22860,0;20310,4761904762
16323;468,0;-2,8649188098772256;1,3718644532186062;19680,0;19053,8095238095
16325;128,0;-4,3478260869565215;-0,164925783397468;18060,0;16181,0
16326;134,0;3,5714285714285685;6,125356125356131;20290,0;20575,7435897436
16329;763,0;2,0838834670838233;1,4019392553376342;19140,0;17165,2173913043
16330;824,0;-1,4084507042253538;3,056344222696577;23440,0;21696,9565217391
16334;123,0;-4,166666666666666;-2,038735983690163;18030,0;19499,0
16335;124,0;0,974025974025996;1,923076923076838;19930,0;17989,0476190476
16336;343,0;-4,10958904109589;0,5566802033112204;21020,0;18637,6666666667
16337;899,0;-1,3359252212755401;-0,25902937319026975;19280,0;17636,0
16338;315,0;-0,5952380952380967;-1,6666666666666643;19970,0;17498,0
16339;802,0;0,17513862195321162;2,7115649023909967;20230,0;17331,8028846154
16340;1028,0;3,788889321767379;7,853931879906119;20860,0;19079,0
16341;3225,0;1,0380452714354584;2,4501433683014433;20450,0;19262,2222222222
16342;304,0;1,8382352941176467;3,0707070707070727;23140,0;20273,8888888889
16343;295,0;2,3339536818953395;-0,4033699581801642;23110,0;20079,0
16345;212,0;-2,857142857142857;6,0333896872358554;17630,0;18798,4
16346;247,0;0,0;1,4983101191114923;20080,0;19010,9523809524
16347;511,0;0,2908781253086561;0,4955053480615028;18640,0;16767,8260869565
16348;1288,0;6,340533806220011;4,467924823338723;23720,0;22245,8888888889
16349;508,0;0,5020446792851381;12,118269009494657;22590,0;19745,652173913
16350;803,0;-1,5901010487939509;2,4353233207295624;18660,0;17530,0
16352;223,0;2,5;4,670912951167725;21190,0;20427,0
16353;802,0;-2,181480914281772;1,7315793944286497;20330,0;17837,6923076923
16354;124,0;0,0;5,401165396682995;17360,0;17369,0
16355;1186,0;-1,4538835347357022;4,553603288722137;22050,0;19246,6666666667
16357;138,0;0,0;-1,8808777429466552;17590,0;16523,8095238095
16358;7499,0;4,322649663308338;3,4368308050875385;23420,0;21703,3333333333
16359;1010,0;3,9251208583889694;2,97603929759169;22710,0;21471,9047619048
16360;403,0;3,717392024389091;-1,1409291426040404;22200,0;20921,5
16361;313,0;6,1916552865246794;1,2275421539306492;19920,0;18248,8333333333
16362;321,0;0,17678343526578288;5,313284056056162;20230,0;16630,9615384615
16363;529,0;0,43654606019274844;0,6072265305227162;18570,0;16378,0
16366;2076,0;-1,0970290928390773;-0,26776786316958834;21600,0;19919,1666666667
16368;895,0;-1,8832661049179826;5,242793387481392;21940,0;21000,9523809524
16369;976,0;-1,4609585679876802;4,027069665446593;22890,0;21116,2857142857
16370;1157,0;-1,0781729382904555;2,7224856618510707;22780,0;20680,0
16372;135,0;0,0;7,448912326961148;21170,0;17266,1111111111
16373;192,0;-0,14619883040935866;4,388100067613239;19180,0;17380,0
16374;9969,0;-0,052911634744028824;3,130836970197901;18030,0;16845,0
16375;384,0;10,412409976768146;-1,5124206751847602;19670,0;16242,6666666667
16377;112,0;13,52657004830917;0,0;19750,0;18068,3333333333
16378;573,0;0,2240172256864943;3,8400098755924503;21170,0;19788,5714285714
16379;1477,0;0,23448129577978438;-0,24456669351578597;20690,0;18846,0
16380;417,0;-6,250015459758686;-1,8171121798454593;19600,0;18380,5
16381;166,0;3,8461538461538343;2,1988174427199247;19140,0;17853,6666666667
16382;718,0;-4,2217827455726145;1,5854182766685447;23670,0;21567,0
16383;774,0;4,667112921916721;6,081456024704401;21810,0;19782,380952381
16384;565,0;2,5698459355048477;2,13616062322893;19790,0;18527,2222222222
16385;1151,0;4,0407396665136694;4,163137595815353;23790,0;21219,3333333333
16387;463,0;1,302301680426857;7,0988982212514244;22710,0;19420,0
16388;933,0;0,5117552493732882;6,991561400633955;23830,0;21462,0833333333
16390;228,0;2,234605259628306;-0,16375418907094996;19380,0;18861,3333333333
16392;185,0;-4,0;3,819667393403712;18720,0;16290,0
16393;2166,0;1,128991280509318;4,502224680804698;22170,0;19541,0
16395;298,0;7,507355452589655;1,2746308975659062;22900,0;19014,0
16396;123,0;5,677655677655649;-1,956445189929486;17110,0;16284,7619047619
16397;381,0;-2,569295614199291;-0,5693708889029203;19820,0;18072,2222222222
16399;344,0;1,7539542561031225;-0,03980219211909386;22180,0;21102,0
16400;603,0;0,8395360913969192;1,2949212750337935;19500,0;17958,0
16401;146,0;-2,548725637181408;-1,2006861063464846;19640,0;18695,3333333333
16402;284,0;-4,308658059336956;-0,4349363886387074;21450,0;21990,8695652174
16403;129,0;3,8441359959478394;-0,49853261672605775;19560,0;14846,5
16404;111,0;5,0;4,258373205741625;18000,0;16170,5
16405;163,0;-3,125;-2,1726365237814864;20680,0;17629,2
16406;781,0;1,8625691856572852;5,966104299559358;20220,0;18012,0
16408;714,0;-2,033903104453186;0,9721403477831956;19660,0;17860,0
16409;993,0;-3,0788059696267505;-0,7119623062213005;18030,0;17205,3333333333
16412;338,0;7,785665327427157;4,973886553311299;20890,0;19434,5
16413;135,0;4,761904761904737;-11,489325216496633;16840,0;16118,6666666667
16414;318,0;0,0;8,559481377275844;20250,0;18120,1666666667
16415;1081,0;-1,6091770564373018;2,9347369984708145;23550,0;21864,2857142857
16416;499,0;-2,3119122257053286;-0,10442260442260931;20900,0;18679,3333333333
16418;1555,0;-4,796313818887738;2,976705302131748;24550,0;23315,6
16419;326,0;4,250812331690338;2,714134966474301;21970,0;19373,3333333333
16420;238,0;7,9577268773591;6,46276327779449;21860,0;20262,0
16421;412,0;-2,1184474312869908;0,6104682095093938;19980,0;18358,3333333333
16422;829,0;-2,402919627143261;2,8336730827503267;21720,0;20066,5384615385
16423;247,0;-4,048582995951417;0,4060976868238324;19550,0;17584,0
16424;533,0;0,9609821778880745;0,034737966456338754;19070,0;17472,6666666667
16425;559,0;2,908183632902737;4,785488883265835;20150,0;18134,6666666667
17002;133,0;0,0;-4,858585858585853;18970,0;17470,0
17003;4343,0;1,8570306574266295;3,0706036678935504;22200,0;20755,0
17004;209,0;-3,380347734202435;14,535627907835543;20280,0;20752,0
17005;196,0;-3,125;-1,609626504141266;19280,0;16565,3333333333
17006;250,0;8,304938626538014;-0,8608118340520861;22540,0;20046,9565217391
17007;316,0;-2,1855556769759543;-0,3299663078898085;22050,0;20756,6666666667
17008;2295,0;-0,28463956444059324;3,1311325289578704;23140,0;21031,3333333333
17009;1204,0;-2,954751635484035;-0,2642445954145174;23580,0;20226,5217391304
17010;4063,0;2,3484547921682424;4,753913438997127;25480,0;23159,5652173913
17011;395,0;4,648237941158747;9,13372527613538;20200,0;17476,9230769231
17012;155,0;-6,896551724137931;4,25721184394455;21610,0;18707,2222222222
17013;348,0;2,7671378461772242;-2,1258352584907136;20460,0;18905,0
17015;745,0;0,719019349501647;3,924462543438473;19640,0;17758,0
17016;775,0;-1,837720254173647;3,2325006639445473;20130,0;17204,8
17017;702,0;2,0982091270577214;2,0287216959419005;18580,0;17396,0
17018;856,0;1,391341809573503;3,9107906999350277;21910,0;19706,0
17019;1302,0;-0,3722406402718761;3,2869230626395414;23830,0;21719,3333333333
17020;350,0;1,1405744551822172;5,096332976182923;21960,0;21786,8
17021;3672,0;0,4293996437704375;2,93197005405114;20580,0;18600,6666666667
17022;984,0;2,972368515980089;3,4022151330791637;21920,0;19438,0
17023;374,0;0,28683224739628477;5,710829968733565;19620,0;17965,0
17024;1324,0;-1,3841186196828867;4,007405846830849;19310,0;17798,4210526316
17025;703,0;1,7333333333333334;1,4182006740990403;19840,0;18027,619047619
17026;390,0;-2,207639957595328;3,3878808848133826;19140,0;18097,0
17027;470,0;1,8012900321294099;4,1682916315287954;20850,0;19798,0952380952
17028;9397,000000000013;2,144470323107125;8,398160731899129;21460,0;20421,6666666667
17029;199,0;-2,7777777777777777;4,325130499627207;21450,0;18582,0
17030;559,0;-0,2149254124588591;1,9956868761302324;19740,0;18254,6153846154
17031;198,0;2,857142857142851;4,331550802139095;20950,0;19444,0
17032;809,0;1,9396551724137927;5,573318962936355;22240,0;19896,25
17033;496,0;0,0;0,48537155718409153;18900,0;17567,3333333333
17034;459,0;1,2875490173771291;2,085212557040757;20660,0;18467,3333333333
17035;109,0;0,0;3,537353735373536;20520,0;19383,3333333333
17036;780,0;2,067314667053533;1,816952240309707;22330,0;20861,0
17037;651,0;1,8732456834612545;5,0932555362639516;17890,0;16774,6666666667
17038;693,0;0,7503981910177058;2,2257408590310632;19760,0;17397,0
17039;214,0;-3,282828282828283;5,32169663728911;20260,0;20510,3225806452
17041;1715,0;5,546598063029514;2,0127846136193988;21020,0;19537,7777777778
17042;445,0;-1,5384615384615383;1,7866908119447409;20190,0;18859,4444444444
17043;744,0;-5,034388214902367;2,5393619332029864;19200,0;17681,0
17044;1149,0;1,1868906989599215;3,3582614055592543;20870,0;18792,1739130435
17045;1022,0;-3,2902163445039303;4,488253459880376;20290,0;19096,5
17046;375,0;-2,9593758407317727;0,1464704982183065;20130,0;18061,5384615385
17047;237,0;2,420066119376483;1,8432299621233366;19570,0;19475,6666666667
17048;321,0;1,9569623951146917;4,341492780168116;19690,0;18336,9230769231
17050;519,0;3,426210325104055;0,2886040544356465;19020,0;17486,5
17051;2280,0;0,5836672018189564;5,196906171971648;25590,0;23593,8888888889
17052;700,0;-0,003391521159646249;4,655361856936517;19990,0;17887,2
17053;1317,0;0,34070295213991253;1,564406422307961;19900,0;17250,0
17054;203,0;2,941176470588229;0,588235294117597;18300,0;17131,3333333333
17055;348,0;-1,4766474091608677;20,24217979417862;20120,0;17607,2222222222
17056;612,0;0,26694342512262614;2,3410653743678953;20760,0;18966,8333333333
17057;911,0;-2,5068388063566154;3,5734575432949;21760,0;19956,6666666667
17058;3515,0;-0,5671308624771494;4,032994194806985;19960,0;18487,3333333333
17059;1394,0;5,336248144519229;7,711864933119259;24690,0;22919,1304347826
17060;229,0;4,751905783429484;2,5964784702663213;17990,0;16466,0
17061;139,0;-0,16666666666667407;4,477972239811308;20500,0;17977,5
17062;220,0;2,2844974985578697;1,9016141807279556;20390,0;18042,3333333333
17063;460,0;1,3164333133352906;2,5949042464480847;20160,0;19573,8888888889
17064;3031,0;-1,2462781288269502;1,2055443698437642;23870,0;21617,0
17065;1823,0;-2,489379549205834;5,324676888979887;23820,0;21724,347826087
17066;232,0;0,0;4,730563554092967;22040,0;19100,6666666667
17067;172,0;0,0;-0,0957854406130636;20720,0;15950,0
17068;246,0;0,4556086095341674;0,8006698927639366;20470,0;16564,5
17069;231,0;1,344086021505337;2,6621384750219086;22220,0;20375,2380952381
17070;940,0;-3,4610009774445687;4,746652284894463;20570,0;17561,3333333333
17071;513,0;-3,7642722730584737;5,187844555359705;20310,0;18489,3333333333
17072;1324,0;1,5404534123450415;3,060845092597713;20080,0;18419,0
17073;1282,0;2,706639419105179;3,1786974503798326;22230,0;20461,6666666667
17074;1069,0;0,5421628761781112;0,28246382730864816;19940,0;18778,6666666667
17075;1422,0;0,8727455811387044;2,5893774569362655;21350,0;19211,7391304348
17076;321,0;-1,538461538461538;0,6678527142503761;21820,0;19638,8
17077;1267,0;-1,9275396637461513;3,209863374134425;19360,0;17793,3333333333
17078;514,0;-4,054054054054054;3,1092680692528045;20730,0;17545,3333333333
17079;1628,0;1,4514121532207014;1,0952916666348216;20160,0;18270,6666666667
17080;978,0;-1,9729564063336344;-2,514408299532363;20650,0;19363,3333333333
17081;369,0;-1,9577119980228392;1,58449221030412;20160,0;16948,6666666667
17082;516,0;3,743928973127091;1,6282465267735518;21280,0;20295,6
17083;620,0;0,6716977591279325;8,26991359192974;20640,0;18381,4285714286
17084;683,0;0,49855597279481056;4,340237771316673;19480,0;16763,0
17085;407,0;-1,5089699416134872;4,245351611504152;19940,0;18368,0
17086;3585,0;0,11332091781158837;3,458139984052064;22080,0;20303,3333333333
17087;207,0;0,0;-1,0645479565871554;18310,0;16832,1739130435
17089;1005,0;-3,5478500424443418;5,9280209719967125;21490,0;19989,3333333333
17091;2007,0;-1,518746986654258;5,6597771128210965;21750,0;20085,2380952381
17092;164,0;-3,3333333333333335;0,4431099404084424;20570,0;17148,5
17093;4312,0;0,5608278941538312;6,695436749604877;21060,0;19335,0
17094;6024,0;-1,4210269118991423;4,55389283971337;25200,0;22154,6666666667
17095;213,0;0,7786025546080277;3,1534705356938133;20180,0;17409,5652173913
17097;798,0;-0,047135326045080195;3,9333765066997444;20770,0;18992,0
17098;592,0;1,2491761481187262;4,023114508150661;20440,0;18258,8333333333
17099;655,0;1,364030419805176;2,519993036759546;19350,0;18334,0
17100;1125,0;5,1058977495472355;3,190307839649634;22510,0;19937,2
17101;327,0;2,0979650928519513;3,75493588858102;18690,0;16506,0
17102;1271,0;-2,4724602203182378;3,0062851884776727;22530,0;21183,3333333333
17104;1099,0;0,32516060142051106;2,251220842941807;18810,0;16870,0
17105;311,0;3,671464761791414;0,07502532915037463;20070,0;18575,3333333333
17106;316,0;-1,5061193642354205;-2,5967857265432475;21300,0;18927,1428571429
17107;1509,0;-1,432836319355241;4,458739971259114;20770,0;19225,3333333333
17108;411,0;-1,660157367915656;5,315965511985436;22880,0;20531,3333333333
17109;1458,0;-5,616796844491202;6,736037302535024;24320,0;22273,4166666667
17110;975,0;1,5870660657020021;4,933437891095073;19620,0;17045,0
17111;829,0;1,2441190962789894;2,35007256324778;19100,0;17490,6666666667
17112;714,0;0,5813889473300584;3,9223495964460966;22090,0;19570,0
17113;713,0;2,6280664519761627;0,6318602856146054;18470,0;15939,5652173913
17114;207,0;-2,6638518711959014;7,074093102265593;21080,0;18235,3333333333
17115;305,0;-0,017220596344141192;5,485050950890898;19340,0;18931,2
17116;232,0;2,631578947368421;2,2782935581249646;19180,0;16303,3333333333
17117;138,0;0,0;7,329525787469713;18630,0;16882,8571428571
17118;333,0;0,0;-2,03319686891788;20530,0;19341,0
17119;1177,0;0,7472236141557378;1,5583886187335594;20970,0;19364,5
17120;1908,0;0,7835863284318787;4,070493340826506;21630,0;19800,5555555556
17121;1103,0;-3,8460630386022885;4,249794745484394;26140,0;24344,0
17122;233,0;2,7027027027026977;0,23166023166026584;22460,0;19902,6666666667
17124;431,0;0,09650596953649115;3,8470220759369713;18680,0;18029,5238095238
17125;457,0;-0,8266612452252513;1,3524443809039113;21970,0;20695,2173913044
17126;302,0;-2,390807742726048;0,4692261571398806;21150,0;19087,3333333333
17127;1879,0;-2,6167007641417372;6,325291241235298;20030,0;18804,2857142857
17128;700,0;-1,9676091971628322;4,6975168038719985;22810,0;19634,8
17129;418,0;2,6870452491958305;2,4887805148226594;19920,0;17390,0
17130;476,0;-0,07694552516790254;0,3778339153792416;18430,0;18742,0
17131;2144,0;0,01263611195198866;0,7804343043381419;19970,0;18203,3333333333
17132;648,0;-8,881784197001252e-16;6,071508471713017;20490,0;18132,0
17133;878,0;1,516226751269329;3,0964351433130624;20230,0;17682,3076923077
17134;436,0;6,391572293016642;12,428398245426902;20720,0;18312,3076923077
17135;222,0;-2,272727272727273;-0,9416955263532429;18100,0;17653,3333333333
17136;1298,0;2,290323728576759;3,3409361478494937;22590,0;21483,8888888889
17137;223,0;2,5139467961945474;4,46999651771489;18650,0;17859,0476190476
17138;279,0;-0,09234398238496233;4,411916094044209;19350,0;18276,0
17139;348,0;4,634819830489149;-0,9899947195530885;21680,0;19831,4285714286
17140;3142,0;-1,6541788677692857;2,7463976666076526;21640,0;19749,5
17141;474,0;0,8631494007135938;1,6248336446890477;21550,0;19366,0
17142;5803,0;0,6622154174013986;3,9263172558601553;24620,0;22818,6666666667
17143;700,0;1,5541798455398852;2,8784914054586856;22440,0;20019,5238095238
17145;485,0;-3,8990418070234494;-0,12454240707308983;23010,0;19708,0952380952
17146;3548,0;-1,6612300897281926;2,427474478800832;22360,0;20221,0
17147;1386,0;1,7245525797753958;4,775715006856604;20590,0;18794,6666666667
17148;453,0;2,2254710851202075;-0,471734002891278;21790,0;19695,3333333333
17150;525,0;0,46380447825029947;8,096710619961758;19220,0;18405,7142857143
17151;887,0;-2,6261496443188372;2,5792345448451535;20370,0;17541,5
17152;880,0;-2,0341926711254197;5,834416151524415;20200,0;17461,4285714286
17153;2079,0;-1,1938062736844293;3,8424623617023705;22840,0;20796,6666666667
17154;718,0;-4,352603979480133;2,382684044493569;20580,0;18778,6666666667
17155;2667,0;-0,7256899210246033;1,5196817255612718;21380,0;20006,1111111111
17156;135,0;-3,4482758620689653;5,555555555555545;19650,0;17055,0
17157;162,0;-3,6923076923076996;1,9961240310077777;21250,0;19416,5384615385
17158;1183,0;-0,17220979140794412;2,0236355081244675;21210,0;19080,6666666667
17159;361,0;-4,1476734478320845;3,1651136285318966;19890,0;18283,9583333333
17160;433,0;-1,8867924528301887;-3,8836942257217846;21780,0;18145,3333333333
17161;2903,0;1,8938230812998418;6,625912525352952;23690,0;21488,7096774194
17162;197,0;-1,96078431372549;2,4790967870625487;17930,0;15541,5384615385
17163;511,0;0,0;1,3228301752891891;19020,0;18249,6
17164;2317,0;-1,5672726332698774;3,6595735845924118;24130,0;22136,0
17165;391,0;1,5463346473314994;1,6714456151381079;20600,0;18407,3333333333
17166;1321,0;-0,7035515477552372;2,5743683512972275;21270,0;19240,4166666667
17167;770,0;2,2759689922480617;4,988781914742552;18280,0;15721,3043478261
17168;3998,0;-1,149574983853693;6,733641897534881;24150,0;22334,0
17171;772,0;2,393883154400153;4,8489280584493315;21220,0;18761,4285714286
17172;2945,0;1,0759709354229763;1,3040933671933352;19880,0;17515,652173913
17173;229,0;-0,15715467376183812;0,3652339679699388;19440,0;17312,6666666667
17174;922,0;-3,357058798379355;3,1697711885405866;20660,0;19308,5714285714
17175;647,0;1,2904533561579772;3,337126000871475;20860,0;18729,0
17176;104,0;0,0;7,061024082300682;20960,0;20722,0
17177;117,0;-3,8461538461538463;1,523770824867933;15890,0;14886,0
17179;1793,0;3,0490147027942403;1,9212035361556943;22860,0;20685,0
17181;315,0;4,433610689817777;0,42495931360732087;19410,0;18675,5555555556
17182;549,0;0,6794997108113652;4,067956378391372;20570,0;17646,9761904762
17183;943,0;-0,6449751369537746;3,139423521262584;20320,0;18524,6666666667
17184;585,0;7,594404189127609;4,2161643705562035;21050,0;19312,0
17185;2103,0;-0,6161103433010098;2,500908134845771;20150,0;17882,6666666667
17186;968,0;0,9149298175476064;1,1631986268219379;20750,0;18903,0
17187;495,0;2,381002268603075;2,904192500847353;19590,0;18491,3043478261
17188;454,0;1,142176449735762;3,0649749898572747;19210,0;17252,0
17190;2861,0;-0,33663869233052246;3,559108398907668;26190,0;24270,6666666667
17191;429,0;1,1817168338907473;4,028968090825721;20680,0;18833,2380952381
17192;859,0;3,5413744740532955;6,410834874941717;22270,0;19554,6666666667
17193;2567,0;1,3719367581166768;5,093821464238484;24040,0;21988,0
17194;3371,0;-0,01268212947045022;4,464839373389783;23490,0;21615,652173913
17195;278,0;2,0408163265306123;2,6914356761500784;18920,0;18138,0
17196;546,0;-1,0596378063312946;3,0950757869019263;20770,0;17160,0
17197;3542,0;0,6729299518999445;1,10049203248186;19600,0;18064,6666666667
17198;305,0;-2,5965696006556005;1,2157270518573178;20470,0;20264,9761904762
17199;156,0;0,0;-3,3364661654135777;18450,0;16793,8888888889
17200;7192,99999999999;-0,6777299652342119;5,923311033240548;26330,0;24643,4666666667
17201;482,0;-8,06184995671444;1,2848018320562993;21660,0;19928,0952380952
17202;575,0;3,4345965132059715;3,038345338184243;20090,0;19623,2
17203;758,0;8,585760992371739;9,317424144460972;22440,0;19396,0
17204;303,0;-0,11773940345368916;2,5039966948680608;19450,0;15715,7692307692
17205;390,0;0,28293633239883453;7,1955809674392555;23830,0;21415,0
17206;283,0;0,0;3,8756882063170117;19170,0;18316,0
17207;735,0;2,054848023448164;5,315152347868725;25040,0;23105,0
17208;1055,0;-0,022873906047962578;7,271070583562384;22680,0;19966,0
17209;270,0;-1,96078431372549;3,6564300905501526;23940,0;20262,6666666667
17210;506,0;-3,4540855575861746;-5,88348628142807;19150,0;17369,6666666667
17211;754,0;0,704201958323721;2,543949312232579;20210,0;17286,7857142857
17212;168,0;3,8461538461538463;1,8985952589991228;20550,0;19832,8571428571
17213;134,0;1,2121212121212284;4,642954113494412;18240,0;17260,2857142857
17214;529,0;4,040296126295792;2,498449844896342;22470,0;19524,6153846154
17216;1019,0;3,1529326608228807;1,7802315694333046;20070,0;18638,0952380952
17217;291,0;1,8939393939393936;-0,7172643869891537;20080,0;17938,4
17218;4512,0;0,09402551150398875;2,4362678444260624;20340,0;19055,119047619
17219;6203,0;0,23167373450816342;6,235290068817763;20380,0;18711,6666666667
17220;412,0;3,0611059844651742;2,4480766940174874;21250,0;20560,5555555556
17221;929,0;4,395820505591892;3,224277600160079;20390,0;17991,3333333333
17222;3190,0;-2,027819371422355;5,449267110331313;26030,0;23547,3333333333
17223;183,0;4,478196715486819;3,9257823645757792;19220,0;18039,5238095238
17224;2178,0;0,3867786155499644;-0,7821414588255458;19300,0;18166,1904761905
17225;2178,0;2,3007623007623006;1,50706700343844;22810,0;20252,0833333333
17226;988,0;-2,0199511640966072;1,4171949456292694;20840,0;20161,0
17227;221,0;-3,5981618270579188;1,6796843239826558;21720,0;20140,7692307692
17228;3011,0;-0,4687675849188304;3,3749095250715015;21720,0;19738,0
17229;225,0;5,55555555555555;7,8791837750404845;18070,0;17018,5
17230;3131,0;1,7479625358202049;3,0966786294609996;23280,0;20620,0
17231;105,0;-4,545454545454545;7,2289156626506035;18970,0;14656,0
17232;1536,0;0,6411928877300288;6,341151120571709;20330,0;18031,3333333333
17233;330,0;1,466753585397653;4,529116829769233;22820,0;20238,5
17234;356,0;1,712593472216665;5,023889112413752;19710,0;18568,0
17235;714,0;-3,270142105711755;2,3433516466099142;21000,0;18988,0
17236;1520,0;-1,2758921169058555;4,111536915063356;17820,0;16029,3333333333
17237;596,0;4,797888152905868;1,8289478496882552;20080,0;18746,5384615385
17239;446,0;1,4608666785190487;1,6458016429781477;21480,0;18699,0
17240;3222,0;-1,4929641281179433;1,5454907284494581;18910,0;17484,347826087
17241;1564,0;1,851870336047822;3,1214971177762205;18650,0;17211,0
17242;879,0;-3,4058312067671848;4,640713988110278;20800,0;19224,2857142857
17243;1217,0;3,530775789402105;2,5640926071315384;19130,0;18313,0
17244;688,0;-4,687058304298485;1,9974789457201432;21040,0;19010,0
17245;908,0;2,4503298057721716;6,663848876912272;24550,0;22217,619047619
17246;531,0;-3,9110869195354687;3,7471868739180056;20390,0;18872,380952381
17247;859,0;-0,19840924549445393;4,8549246725296165;20670,0;18317,6
17248;922,0;4,181745065299337;3,7162255669098165;19540,0;17601,5
17249;171,0;1,4309764309764392;-2,8279019660651947;19430,0;16820,0833333333
17250;477,0;1,720790723688522;0,519802104467523;20270,0;18428,0
17252;306,0;-3,62627813750439;2,122990724345172;21900,0;19742,380952381
17253;1351,0;-3,448371883302358;0,9568993313329521;20020,0;18085,3333333333
17254;193,0;-2,52525252525253;1,1163885844193153;19280,0;17267,1428571429
17255;796,0;0,41174502737206486;3,853613899534327;20040,0;18026,1111111111
17256;323,0;0,0;2,5498384424862657;20830,0;17149,2307692308
17257;658,0;1,1380305040033392;3,6963230956561635;19190,0;16740,8333333333
17258;302,0;0,2450980392156863;1,138016940707523;21320,0;19773,3333333333
17259;155,0;0,0;-0,4339440694310497;20250,0;18271,4285714286
